source_table_index,PREFIX,VARIABLE_NAME,DESCRIPTION,LOCATION_CODE,SCOPE
12,F9_04_,ENTITY_CTRL_TRANSAC_X,Did the organization have a controlled entity within the meaning of section 512(b)(13)?,F990-PC-PART-04-LINE-35B; F990-EZ-PART-05-LINE-45B,PZ
12,F9_04_,TRANSFER_EXEMPT_ORG_X,Any transfers to exempt non-charitable org?,F990-PC-PART-04-LINE-36; F990-EZ-PART-06-LINE-49A,PZ
12,F9_04_,PTR_ACT_X,Did the organization conduct more than 5% of its activities through an entity that is not a related organization and thatis treated as a partnership for federal income tax purposes?,F990-PC-PART-04-LINE-37,PC
12,F9_04_,SCHED_O_REQ_X,"Did the organization complete Schedule O and provide explanatios in Schedule O for Part VI, lines 11b and 19?",F990-PC-PART-04-LINE-38,PC
12,F9_04_,LTD_DOA_X,Discontinued ops or disposed 25pct assets (F990-PC-PART-04-LINE-31-32-COMBINED: F990-EZ-PART-05-LINE-36),F990-EZ-PART-05-LINE-36,PZ
13,F9_04_,LOAN_DTK_AMT,Did the organization file Form 1120-POL for this year?,F990-EZ-PART-05-LINE-38B,EZ
13,F9_04_,FRGN_OFFICE_CNTR,Name of foreign country,F990-EZ-PART-05-LINE-42C,EZ
13,F9_04_,RLTD_ORG_527_X,If “Yes;” was the related organization(s) a section 527 organization?,F990-EZ-PART-06-LINE-49B,EZ
14,F9_05_,INFO_SCHED_O_X,Does Schedule O contains a response to a question in Part V?,F990-PC-PART-05-LINE-00; F990-EZ-PART-05-LINE-00,PZ
14,F9_05_,NUM_FORM_1096_BOX_3,Number forms transmitted with 1096,F990-PC-PART-05-LINE-01A,PC
14,F9_05_,NUM_FORM_W2G,Number W-2Gs included in 1a,F990-PC-PART-05-LINE-01B,PC
14,F9_05_,COMPLY_BACKUP_WITHHOLD_X,Compliance with backup witholding?,F990-PC-PART-05-LINE-01C,PC
14,F9_05_,NUM_EMPL,Number of employees on Form W-3,F990-PC-PART-05-LINE-02A,PC
14,F9_05_,EMPL_TAX_RETURN_FILED_X,Employment tax returns filed?,F990-PC-PART-05-LINE-02B,PC
14,F9_05_,UBIZ_IMCOME_OVER_LIMIT_X,Unrelated business income?,F990-PC-PART-05-LINE-03A; F990-EZ-PART-05-LINE-35A,PC
14,F9_05_,UBIZ_FORM_990T_FILED_X,Form 990-T filed?,F990-PC-PART-05-LINE-03B; F990-EZ-PART-05-LINE-35B,PC
14,F9_05_,FRGN_FIN_ACC_X,Foreign financial account?,F990-PC-PART-05-LINE-04A; F990-EZ-PART-05-LINE-42B,PZ
14,F9_05_,FRGN_FIN_ACC_CNTR,Name of foreign country,F990-PC-PART-05-LINE-04B; F990-EZ-PART-05-LINE-42B,PZ
14,F9_05_,PTST_X,Prohibited tax shelter transaction?,F990-PC-PART-05-LINE-05A; F990-EZ-PART-05-LINE-40E,PZ
14,F9_05_,PTST_PARTY_NOTIFY_X,Taxable party notification?,F990-PC-PART-05-LINE-05B,PC
14,F9_05_,PTST_FORM_8886T_FILED_X,Form 8886-T filed?,F990-PC-PART-05-LINE-05C,PC
14,F9_05_,NONDEDUCT_CONTR_X,Non-deductible contributions?,F990-PC-PART-05-LINE-06A,PC
14,F9_05_,NONDEDUCT_CONTR_NOTIFY_X,Non-deduct. disclosure?,F990-PC-PART-05-LINE-06B,PC
14,F9_05_,170C_QUID_PRO_QUO_CONTR_X,Quid pro quo contributions?,F990-PC-PART-05-LINE-07A,PC
14,F9_05_,170C_QUID_PRO_QUO_NOTIFY_X,Quid pro quo disclosure?,F990-PC-PART-05-LINE-07B,PC
14,F9_05_,170C_FORM_8282_REQ_X,Form 8282 required?,F990-PC-PART-05-LINE-07C,PC
14,F9_05_,170C_NUM_FORM_8282_FILED_X,Number of 8282s filed,F990-PC-PART-05-LINE-07D,PC
14,F9_05_,170C_FUNDS_FOR_PREMIUM_X,Funds to pay premiums?,F990-PC-PART-05-LINE-7E; F990-PC-PART-05-LINE-07E,PC
14,F9_05_,170C_PREMIUM_PAID_X,Premiums paid?,F990-PC-PART-05-LINE-07F,PC
14,F9_05_,170C_FORM_8899_FILED_X,Form 8899 filed?,F990-PC-PART-05-LINE-07G,PC
14,F9_05_,170C_FORM_1098C_FILED_X,Form 1098-C filed?,F990-PC-PART-05-LINE-07H,PC
14,F9_05_,DAF_EXCESS_BIZ_HOLDING_X,Donor advised fund have excess business holdings?,F990-PC-PART-05-LINE-08,PC
14,F9_05_,DAF_TAXABLE_DIST_X,Taxable distributions?,F990-PC-PART-05-LINE-09A,PC
14,F9_05_,DAF_DIST_DONOR_X,DAFs - Distribution to donor?,F990-PC-PART-05-LINE-09B,PC
14,F9_05_,501C7_INITIATION_FEES,501(c)(7) orgs: Initiation fees and capital contributions included on line 9,F990-PC-PART-05-LINE-10A; F990-EZ-PART-05-LINE-39A,PZ
14,F9_05_,501C7_GRO_RCPT_PUB_USE,Gross receipts amount,F990-PC-PART-05-LINE-10B; F990-EZ-PART-05-LINE-39B,PZ
14,F9_05_,501C12_GRO_INCOME_MEMB,Gross income from members,F990-PC-PART-05-LINE-11A,PC
14,F9_05_,501C12_GRO_INCOME_OTH,"Gross income, other sources",F990-PC-PART-05-LINE-11B,PC
14,F9_05_,4947_FORM_990_FILED_1041_X,Filed 990 in lieu of 1041?,F990-PC-PART-05-LINE-12A; F990-EZ-PART-05-LINE-43,PZ
14,F9_05_,4947_TAX_EXEMPT_INT_AMT,Indicates section 4947(a)(1) nonexempt charitable trusts filing Form 990 in lieu of Form 1041,F990-PC-PART-05-LINE-12B; F990-EZ-PART-05-LINE-43,PZ
14,F9_05_,501C29_LIC_HEALTH_PLAN_X,Is the organization licensed to issue qualified health plans in more than one state?,F990-PC-PART-05-LINE-13A,PC
14,F9_05_,501C29_STATE_RESERVE_AMT,State required reserves amount,F990-PC-PART-05-LINE-13B,PC
14,F9_05_,501C29_RESERVE_MAINT_AMT,Reserves maintained amount,F990-PC-PART-05-LINE-13C,PC
14,F9_05_,TANNING_SVC_PROV_X,Payments received for indoor tanning services?,F990-PC-PART-05-LINE-14A; F990-EZ-PART-05-LINE-44C,PZ
14,F9_05_,TANNING_FORM_720_FILED_X,Form 720 filed and taxes paid on indoor tanning services?,F990-PC-PART-05-LINE-14B; F990-EZ-PART-05-LINE-44D,PZ
14,F9_05_,HIGH_RENUM_TAX_X,"Is the organization subject to the section 4960 tax on payment(s) of more than $1,000,000 in remuneration or excess parachute payment(s) during the year? If Yes, see the instructions and file Form 4720, Schedule N.",F990-PC-PART-05-LINE-15,PC
14,F9_05_,EXCISE_TAX_INVEST_X,"Is the organization an educational institution subject to the section 4968 excise tax on net investment income? If Yes, complete Form 4720, Schedule O.",F990-PC-PART-05-LINE-16,PC
14,F9_05_,EXCISE_TAX_X,"Section 501(c)(21) organizations. Did the trust, or any disqualified or other person, engage in any activities that would result in the imposition of an excise tax under section 4951, 4952, or 4953?",F990-PC-PART-05-LINE-17,PC
15,F9_06_,INFO_SCHED_O_X,Schedule O contains a response to a question in Part VI,F990-PC-PART-06-LINE-00; F990-EZ-PART-05-LINE-00,PZ
15,F9_06_,GVRN_NUM_VOTING_MEMB,Number of voting governing body members,F990-PC-PART-06-SECTION-A-LINE-01A,PC
15,F9_06_,GVRN_NUM_VOTING_MEMB_IND,Number of independent voting members,F990-PC-PART-06-SECTION-A-LINE-01B,PC
15,F9_06_,GVRN_DTK_FAMBIZ_RELATION_X,"Officer, director, trustee, or key employee has family or business relationship with other officer, directore, trustee, or key employee?",F990-PC-PART-06-SECTION-A-LINE-02,PC
15,F9_06_,GVRN_DELEGATE_MGMT_DUTY_X,Delegation of management duties?,F990-PC-PART-06-SECTION-A-LINE-03,PC
15,F9_06_,GVRN_CHANGE_DOC_X,Organization made significant changes to organizing docs since last 990?,F990-PC-PART-06-SECTION-A-LINE-04; F990-EZ-PART-05-LINE-34,PZ
15,F9_06_,GVRN_ASSET_DIVERSION_X,Material diversion or misuse?,F990-PC-PART-06-SECTION-A-LINE-05,PC
15,F9_06_,GVRN_MEMB_STCKHLDR_X,Members or stockholders?,F990-PC-PART-06-SECTION-A-LINE-06,PC
15,F9_06_,GVRN_PERS_ELECT_MEMB_X,Organization has persons who had power to elect or appoint board members?,F990-PC-PART-06-SECTION-A-LINE-07A,PC
15,F9_06_,GVRN_DECISION_APPROV_X,Governance decisions subject to approval by others outside governing body?,F990-PC-PART-06-SECTION-A-LINE-07B,PC
15,F9_06_,GVRN_DOC_GVRN_BODY_X,Minutes of governing body?,F990-PC-PART-06-SECTION-A-LINE-08A,PC
15,F9_06_,GVRN_DOC_COMMITTEE_X,Minutes of committees?,F990-PC-PART-06-SECTION-A-LINE-08B,PC
15,F9_06_,GVRN_DTK_NO_MAILING_ADDR_X,Officer mailing address?,F990-PC-PART-06-SECTION-A-LINE-09,PC
15,F9_06_,POLICY_CHPTR_AFFIL_X,Local chapters?,F990-PC-PART-06-SECTION-B-LINE-10A,PC
15,F9_06_,POLICY_CHPTR_REFERENCE_X,Policies reference chapters?,F990-PC-PART-06-SECTION-B-LINE-10B,PC
15,F9_06_,POLICY_FORM990_GVRN_BODY_X,Form 990 provided to governing body?,F990-PC-PART-06-SECTION-B-LINE-11A,PC
15,F9_06_,POLICY_COI_X,Organization have conflict of interest policy?,F990-PC-PART-06-SECTION-B-LINE-12A,PC
15,F9_06_,POLICY_COI_DISCLOSURE_X,Annual disclosure of interests by covered persons?,F990-PC-PART-06-SECTION-B-LINE-12B,PC
15,F9_06_,POLICY_COI_MONITOR_X,Regular monitoring and enforcement?,F990-PC-PART-06-SECTION-B-LINE-12C,PC
15,F9_06_,POLICY_WHSTLBLWR_X,Whistleblower policy?,F990-PC-PART-06-SECTION-B-LINE-13,PC
15,F9_06_,POLICY_DOC_RETENTION_X,Organization has written document retention policy?,F990-PC-PART-06-SECTION-B-LINE-14,PC
15,F9_06_,POLICY_COMP_PROCESS_CEO_X,Compensation process CEO?,F990-PC-PART-06-SECTION-B-LINE-15A,PC
15,F9_06_,POLICY_COMP_PROCESS_OTH_X,Compensation process other?,F990-PC-PART-06-SECTION-B-LINE-15B,PC
15,F9_06_,POLICY_JV_X,Investment in joint venture?,F990-PC-PART-06-SECTION-B-LINE-16A,PC
15,F9_06_,POLICY_JV_PROC_X,Written policy or procedure?,F990-PC-PART-06-SECTION-B-LINE-16B,PC
15,F9_06_,DISCLOSURE_STATES_FILED,States where return filed,F990-PC-PART-06-SECTION-C-LINE-17; F990-EZ-PART-05-LINE-41,PZ
15,F9_06_,DISCLOSURE_AVBL_OTH_WEB_X,Form990 Part VI - Other website,F990-PC-PART-06-SECTION-C-LINE-18,PC
15,F9_06_,DISCLOSURE_AVBL_OTH_X,Form available Other (explain in Schedule O),F990-PC-PART-06-SECTION-C-LINE-18,PC
15,F9_06_,DISCLOSURE_AVBL_OWN_WEB_X,Form990 Part VI - Own website,F990-PC-PART-06-SECTION-C-LINE-18,PC
15,F9_06_,DISCLOSURE_AVBL_REQUEST_X,Form990 Part VI - Upon request,F990-PC-PART-06-SECTION-C-LINE-18,PC
15,F9_06_,DISCLOSURE_BOOK_ADDR_CITY,"Person who possesses the organization’s books and records: foreign address, city",F990-PC-PART-06-SECTION-C-LINE-20; F990-EZ-PART-05-LINE-42A,PZ
15,F9_06_,DISCLOSURE_BOOK_ADDR_CNTR,"Person who possesses the organization’s books and records: foreign address, country",F990-PC-PART-06-SECTION-C-LINE-20; F990-EZ-PART-05-LINE-42A,PZ
15,F9_06_,DISCLOSURE_BOOK_ADDR_L1,"Person who possesses the organization’s books and records: foreign address, address line 1",F990-PC-PART-06-SECTION-C-LINE-20; F990-EZ-PART-05-LINE-42A,PZ
15,F9_06_,DISCLOSURE_BOOK_ADDR_L2,"Person who possesses the organization’s books and records: foreign address, address line 2",F990-PC-PART-06-SECTION-C-LINE-20; F990-EZ-PART-05-LINE-42A,PZ
15,F9_06_,DISCLOSURE_BOOK_ADDR_STATE,"Person who possesses the organization’s books and records: foreign address, country",F990-PC-PART-06-SECTION-C-LINE-20; F990-EZ-PART-05-LINE-42A,PZ
15,F9_06_,DISCLOSURE_BOOK_ADDR_ZIP,"Person who possesses the organization’s books and records: foreign address, postal code",F990-PC-PART-06-SECTION-C-LINE-20; F990-EZ-PART-05-LINE-42A,PZ
15,F9_06_,DISCLOSURE_BOOK_NAME_L1,"Business who possesses the organization’s books and records: name, line 1",F990-PC-PART-06-SECTION-C-LINE-20; F990-EZ-PART-05-LINE-42A,PZ
15,F9_06_,DISCLOSURE_BOOK_NAME_L2,"Business who possesses the organization’s books and records: name, line 2",F990-PC-PART-06-SECTION-C-LINE-20; F990-EZ-PART-05-LINE-42A,PZ
15,F9_06_,DISCLOSURE_BOOK_NAME_PERS,Person who possesses the organization’s books and records: name,F990-PC-PART-06-SECTION-C-LINE-20; F990-EZ-PART-05-LINE-42A,PZ
15,F9_06_,DISCLOSURE_BOOK_PHONE,Person who possesses the organization’s books and records: telephone number,F990-PC-PART-06-SECTION-C-LINE-20; F990-EZ-PART-05-LINE-42A,PZ
16,F9_06_,ACT_NOT_PREVIOUSLY_REP_X,Did the organization engage in any activity not previously reported to the IRS?,F990-EZ-PART-05-LINE-33,EZ
16,F9_06_,POLI_EXP,Direct or indirect political expenditures.,F990-EZ-PART-05-LINE-37A,EZ
16,F9_06_,POLI_FORM1120_POL_FILED_X,Did the organization file Form 1120-POL for this year?,F990-EZ-PART-05-LINE-37B,EZ
16,F9_06_,TAX_IMPOSED_IRC_4911,501(c)(3) Organizations: Amount of tax imposed on the organization furing the year under section 4911,F990-EZ-PART-05-LINE-40A,EZ
16,F9_06_,TAX_IMPOSED_IRC_4912,501(c)(3) Organizations: Amount of tax imposed on the organization furing the year under section 4912,F990-EZ-PART-05-LINE-40A,EZ
16,F9_06_,TAX_IMPOSED_IRC_4955,501(c)(3) Organizations: Amount of tax imposed on the organization furing the year under section 4955,F990-EZ-PART-05-LINE-40A,EZ
16,F9_06_,TAX_IMPOSED_ORG_MGR,Amount of tax imposed on the organization managers etc during the year under sections 4912; 4955; and 4958,F990-EZ-PART-05-LINE-40C,EZ
16,F9_06_,TAX_REIMBURSED_ORG,Amount of tax on line 89c; above; reimbursed by the organization,F990-EZ-PART-05-LINE-40D,EZ
17,F9_07_,INFO_SCHED_O_X,Schedule O contains a response to a question in Part VII,F990-PC-PART-07-LINE-00; F990-EZ-PART-04-LINE-00,PZ
17,F9_07_,COMP_DTK_NO_LISTED_X,No listed persons compensated (F990-PC-PART-07-SECTION-A: F990-EZ-PART-04-PART-06-LINE-50-CONBINED),F990-PC-PART-07-SECTION-A-LINE-01A,PC
17,F9_07_,COMP_DTK_COMP_ORG_SUBTOT,Total; column D (F990-PC-PART-07-SECTION-A: F990-EZ-PART-04-PART-06-LINE-50-CONBINED),F990-PC-PART-07-SECTION-A-LINE-01B-COL-D,PC
17,F9_07_,COMP_DTK_COMP_RLTD_SUBTOT,Total; column E (F990-PC-PART-07-SECTION-A: F990-EZ-PART-04-PART-06-LINE-50-CONBINED),F990-PC-PART-07-SECTION-A-LINE-01B-COL-E,PC
17,F9_07_,COMP_DTK_COMP_OTH_SUBTOT,Total; column F (F990-PC-PART-07-SECTION-A: F990-EZ-PART-04-PART-06-LINE-50-CONBINED),F990-PC-PART-07-SECTION-A-LINE-01B-COL-F,PC
17,F9_07_,COMP_DTK_COMP_ORG_TOT,"Total, column D (F990-PC-PART-07-SECTION-A: F990-EZ-PART-04-PART-06-LINE-50-CONBINED)",F990-PC-PART-07-SECTION-A-LINE-01D-COL-D,PC
17,F9_07_,COMP_DTK_COMP_RLTD_TOT,"Total, column E (F990-PC-PART-07-SECTION-A: F990-EZ-PART-04-PART-06-LINE-50-CONBINED)",F990-PC-PART-07-SECTION-A-LINE-01D-COL-E,PC
17,F9_07_,COMP_DTK_COMP_OTH_TOT,"Total, column F (F990-PC-PART-07-SECTION-A: F990-EZ-PART-04-PART-06-LINE-50-CONBINED)",F990-PC-PART-07-SECTION-A-LINE-01D-COL-F,PC
17,F9_07_,COMP_DTK_NUM_GT_100K,Number individuals greater than $100K (F990-PC-PART-07-SECTION-A: F990-EZ-PART-04-PART-06-LINE-50-CONBINED),F990-PC-PART-07-SECTION-A-LINE-02,PC
17,F9_07_,COMP_DTK_FORMER_LISTED_X,"Is a former officer, director, or trustee listed in the compensation table in Sectin A Line 1a? (F990-PC-PART-07-SECTION-A: F990-EZ-PART-04-PART-06-LINE-50-CONBINED)",F990-PC-PART-07-SECTION-A-LINE-03,PC
17,F9_07_,COMP_DTK_COMP_GT_150K_X,Line1a; total greater than $150K? (F990-PC-PART-07-SECTION-A: F990-EZ-PART-04-PART-06-LINE-50-CONBINED),F990-PC-PART-07-SECTION-A-LINE-04,PC
17,F9_07_,COMP_DTK_COMP_OTH_SOURCE_X,Compensation from other sources? (F990-PC-PART-07-SECTION-A: F990-EZ-PART-04-PART-06-LINE-50-CONBINED),F990-PC-PART-07-SECTION-A-LINE-05,PC
17,F9_07_,COMP_KONTR_NUM_GT_100K,Total number of independent contractors who received 100K+ from org,F990-PC-PART-07-SECTION-B-LINE-02; F990-EZ-PART-06-LINE-51D,PZ
17,F9_07_,COMP_DTK_NUM_GT_100K_HCE,Total number of other employees paid over $100;000 (F990-PC-PART-07-SECTION-A: F990-EZ-PART-04-PART-06-LINE-50-CONBINED),F990-EZ-PART-06-LINE-50F,EZ
17,F9_07_,SCHED_A_FILED_X,Did the organization complete Schedule A?,F990-EZ-PART-06-LINE-52,EZ
18,F9_07_,COMP_DTK_NAME_ORG_L1,Name Business - BusinessNameLine1 (F990-PC-PART-07-SECTION-A: F990-EZ-PART-04-PART-06-LINE-50-CONBINED),F990-PC-PART-07-SECTION-A-LINE-01A-COL-A; F990-EZ-PART-04-COL-A,PZ
18,F9_07_,COMP_DTK_NAME_ORG_L2,Name Business - BusinessNameLine2 (F990-PC-PART-07-SECTION-A: F990-EZ-PART-04-PART-06-LINE-50-CONBINED),F990-PC-PART-07-SECTION-A-LINE-01A-COL-A; F990-EZ-PART-04-COL-A,PZ
18,F9_07_,COMP_DTK_NAME_PERS,Name - Person (F990-PC-PART-07-SECTION-A: F990-EZ-PART-04-PART-06-LINE-50-CONBINED),F990-PC-PART-07-SECTION-A-LINE-01A-COL-A; F990-EZ-PART-04-COL-A,PZ
18,F9_07_,COMP_DTK_TITLE,Title (F990-PC-PART-07-SECTION-A: F990-EZ-PART-04-PART-06-LINE-50-CONBINED),F990-PC-PART-07-SECTION-A-LINE-01A-COL-A; F990-EZ-PART-04-COL-A,PZ
18,F9_07_,COMP_DTK_AVE_HOUR_WEEK_RL,Average hours per week for related organizations (F990-PC-PART-07-SECTION-A: F990-EZ-PART-04-PART-06-LINE-50-CONBINED),F990-PC-PART-07-SECTION-A-LINE-01A-COL-B,PZ
18,F9_07_,COMP_DTK_AVE_HOUR_WEEK,Average hours per week (F990-PC-PART-07-SECTION-A: F990-EZ-PART-04-PART-06-LINE-50-CONBINED),F990-PC-PART-07-SECTION-A-LINE-01A-COL-B; F990-EZ-PART-04-COL-B,PZ
18,F9_07_,COMP_DTK_POS_INDIV_TRUST_X,Individual trustee or director (F990-PC-PART-07-SECTION-A: F990-EZ-PART-04-PART-06-LINE-50-CONBINED),F990-PC-PART-07-SECTION-A-LINE-01A-COL-C-01,PC
18,F9_07_,COMP_DTK_POS_INST_TRUST_X,Institutional Trustee (F990-PC-PART-07-SECTION-A: F990-EZ-PART-04-PART-06-LINE-50-CONBINED),F990-PC-PART-07-SECTION-A-LINE-01A-COL-C-02,PC
18,F9_07_,COMP_DTK_POS_OFF_X,Form990 Part VIISection AGrp - Officer (F990-PC-PART-07-SECTION-A: F990-EZ-PART-04-PART-06-LINE-50-CONBINED),F990-PC-PART-07-SECTION-A-LINE-01A-COL-C-03,PC
18,F9_07_,COMP_DTK_POS_KEY_EMPL_X,Key Employee (F990-PC-PART-07-SECTION-A: F990-EZ-PART-04-PART-06-LINE-50-CONBINED),F990-PC-PART-07-SECTION-A-LINE-01A-COL-C-04,PC
18,F9_07_,COMP_DTK_POS_HIGH_COMP_X,Highest compensated employee (F990-PC-PART-07-SECTION-A: F990-EZ-PART-04-PART-06-LINE-50-CONBINED),F990-PC-PART-07-SECTION-A-LINE-01A-COL-C-05,PC
18,F9_07_,COMP_DTK_POS_FORMER_X,"Is a former officer, director, or trustee listed in the compensation table in Sectin A Line 1a? (F990-PC-PART-07-SECTION-A: F990-EZ-PART-04-PART-06-LINE-50-CONBINED)",F990-PC-PART-07-SECTION-A-LINE-01A-COL-C-06,PC
18,F9_07_,COMP_DTK_COMP_ORG,Reportable compensation from organization (F990-PC-PART-07-SECTION-A: F990-EZ-PART-04-PART-06-LINE-50-CONBINED),F990-PC-PART-07-SECTION-A-LINE-01A-COL-D; F990-EZ-PART-04-COL-C,PZ
18,F9_07_,COMP_DTK_COMP_RLTD,Reportable compensation from related organizations (F990-PC-PART-07-SECTION-A: F990-EZ-PART-04-PART-06-LINE-50-CONBINED),F990-PC-PART-07-SECTION-A-LINE-01A-COL-E; F990-EZ-PART-04-COL-C,PZ
18,F9_07_,COMP_DTK_COMP_OTH,Other compensation (F990-PC-PART-07-SECTION-A: F990-EZ-PART-04-PART-06-LINE-50-CONBINED),F990-PC-PART-07-SECTION-A-LINE-01A-COL-F; F990-EZ-PART-04-COL-E,PZ
18,F9_07_,COMP_DTK_ADDR_CITY,Address US - City (see F9-FORM-VERSION-2011-PART-04),F990-EZ-PART-99-COL-A; F990-EZ-PART-04-COL-A,EZ
18,F9_07_,COMP_DTK_ADDR_L1,Address US - AddressLine1 (see F9-FORM-VERSION-2011-PART-04),F990-EZ-PART-99-COL-A; F990-EZ-PART-04-COL-A,EZ
18,F9_07_,COMP_DTK_ADDR_L2,Address US - AddressLine2 (see F9-FORM-VERSION-2011-PART-04),F990-EZ-PART-99-COL-A; F990-EZ-PART-04-COL-A,EZ
18,F9_07_,COMP_DTK_ADDR_STATE,Address US - State (see F9-FORM-VERSION-2011-PART-04),F990-EZ-PART-99-COL-A; F990-EZ-PART-04-COL-A,EZ
18,F9_07_,COMP_DTK_ADDR_ZIP,Address US - ZIPCode (see F9-FORM-VERSION-2011-PART-04),F990-EZ-PART-99-COL-A; F990-EZ-PART-04-COL-A,EZ
18,F9_07_,COMP_DTK_EXPL_NAME_ORG_L1,Business Name - BusinessNameLine2 (F990-PC-PART-07-SECTION-A: F990-EZ-PART-04-PART-06-LINE-50-CONBINED),F990-EZ-PART-04-COL-A,PZ
18,F9_07_,COMP_DTK_EXPL_NAME_ORG_L2,Business Name - BusinessNameLine2 (F990-PC-PART-07-SECTION-A: F990-EZ-PART-04-PART-06-LINE-50-CONBINED),F990-EZ-PART-04-COL-A,PZ
18,F9_07_,COMP_DTK_EXPL_NAME_PERS,Name - Name - Person (F990-PC-PART-07-SECTION-A: F990-EZ-PART-04-PART-06-LINE-50-CONBINED),F990-EZ-PART-04-COL-A,PZ
18,F9_07_,COMP_DTK_EXPL_TXT,Form990 Part VIISection AGrp - Title (F990-PC-PART-07-SECTION-A: F990-EZ-PART-04-PART-06-LINE-50-CONBINED),F990-EZ-PART-04-COL-X; F990-EZ-PART-04-COL-A,PZ
18,F9_07_,COMP_DTK_EMPL_BEN,Contributions to employee benefit plans and deferred compensation (F990-PC-PART-07-SECTION-A: F990-EZ-PART-04-PART-06-LINE-50-CONBINED),F990-EZ-PART-04-COL-D,EZ
18,F9_07_,COMP_DTK_ADDR_CNTR,Address Foreign - Country (see F9-FORM-VERSION-2011-PART-04),F990-EZ-PART-99-COL-A,PZ
19,F9_07_,COMP_DTK_NONE_HCE,If there are none; enter “None” (F990-PC-PART-07-SECTION-A: F990-EZ-PART-04-PART-06-LINE-50-CONBINED),F990-EZ-PART-06-LINE-50,EZ
19,F9_07_,COMP_DTK_NAME_PERS_HCE,Highest paid employee’s name (F990-PC-PART-07-SECTION-A: F990-EZ-PART-04-PART-06-LINE-50-CONBINED),F990-EZ-PART-06-LINE-50-COL-A,PZ
19,F9_07_,COMP_DTK_TITLE_HCE,Compensation Highest Paid Empl Grp - Title (F990-PC-PART-07-SECTION-A: F990-EZ-PART-04-PART-06-LINE-50-CONBINED),F990-EZ-PART-06-LINE-50-COL-A,PZ
19,F9_07_,COMP_DTK_AVE_HOUR_WEEK_HCE,Average hours per week (F990-PC-PART-07-SECTION-A: F990-EZ-PART-04-PART-06-LINE-50-CONBINED),F990-EZ-PART-06-LINE-50-COL-B,PZ
19,F9_07_,COMP_DTK_COMP_ORG_HCE,Compensation Highest Paid Empl Grp - Compensation (F990-PC-PART-07-SECTION-A: F990-EZ-PART-04-PART-06-LINE-50-CONBINED),F990-EZ-PART-06-LINE-50-COL-C,PZ
19,F9_07_,COMP_DTK_EMPL_BEN_HCE,Employee benefits (F990-PC-PART-07-SECTION-A: F990-EZ-PART-04-PART-06-LINE-50-CONBINED),F990-EZ-PART-06-LINE-50-COL-D,EZ
19,F9_07_,COMP_DTK_EXP_ACCT_HCE,Expense account and other allowances,F990-EZ-PART-06-LINE-50-COL-E,EZ
19,F9_07_,COMP_DTK_ADDR_CITY_HCE,Address Foreign - City (see F9-FORM-VERSION-2011-PART-06),F990-EZ-PART-99-LINE-50-COL-A,PZ
19,F9_07_,COMP_DTK_ADDR_CNTR_HCE,Address Foreign - Country (see F9-FORM-VERSION-2011-PART-06),F990-EZ-PART-99-LINE-50-COL-A,PZ
19,F9_07_,COMP_DTK_ADDR_L1_HCE,Address Foreign - AddressLine1 (see F9-FORM-VERSION-2011-PART-06),F990-EZ-PART-99-LINE-50-COL-A,PZ
19,F9_07_,COMP_DTK_ADDR_L2_HCE,Address Foreign - AddressLine2 (see F9-FORM-VERSION-2011-PART-06),F990-EZ-PART-99-LINE-50-COL-A,PZ
19,F9_07_,COMP_DTK_ADDR_STATE_HCE,Province or state (see F9-FORM-VERSION-2011-PART-06),F990-EZ-PART-99-LINE-50-COL-A,PZ
19,F9_07_,COMP_DTK_ADDR_ZIP_HCE,Address Foreign - Postal code (see F9-FORM-VERSION-2011-PART-06),F990-EZ-PART-99-LINE-50-COL-A,PZ
20,F9_07_,COMP_KONTR_ADDR_CITY,Highest compensated independent contractor (top 5 above 100K) foreign address city,F990-PC-PART-07-SECTION-B-LINE-01-COL-A; F990-EZ-PART-06-LINE-51-COL-A,PZ
20,F9_07_,COMP_KONTR_ADDR_CNTR,Highest compensated independent contractor (top 5 above 100K) foreign address country,F990-PC-PART-07-SECTION-B-LINE-01-COL-A; F990-EZ-PART-06-LINE-51-COL-A,PZ
20,F9_07_,COMP_KONTR_ADDR_L1,Highest compensated independent contractor (top 5 above 100K) foreign address line 1,F990-PC-PART-07-SECTION-B-LINE-01-COL-A; F990-EZ-PART-06-LINE-51-COL-A,PZ
20,F9_07_,COMP_KONTR_ADDR_L2,Highest compensated independent contractor (top 5 above 100K) foreign address line 2,F990-PC-PART-07-SECTION-B-LINE-01-COL-A; F990-EZ-PART-06-LINE-51-COL-A,PZ
20,F9_07_,COMP_KONTR_ADDR_STATE,Highest compensated independent contractor (top 5 above 100K) foreign address province or state,F990-PC-PART-07-SECTION-B-LINE-01-COL-A; F990-EZ-PART-06-LINE-51-COL-A,PZ
20,F9_07_,COMP_KONTR_ADDR_ZIP,Highest compensated independent contractor (top 5 above 100K) foreign address zip code,F990-PC-PART-07-SECTION-B-LINE-01-COL-A; F990-EZ-PART-06-LINE-51-COL-A,PZ
20,F9_07_,COMP_KONTR_NAME_ORG_L1,Highest compensated independent contractor (top 5 above 100K) business name line 1,F990-PC-PART-07-SECTION-B-LINE-01-COL-A; F990-EZ-PART-06-LINE-51-COL-A,PZ
