output_column,source_family,rows_total,rows_nonnull,fill_rate,distinct_nonnull_count,column_group,example_source_column
gt__OFENWIBSRLLT,givingtuesday_datamart,4381,2439,0.5567222095412007,4,source_native,OFENWIBSRLLT
gt__OFENWIBSRLLT,nccs_bmf,29793,0,0.0,0,source_native,OFENWIBSRLLT
gt__OFENWIBSRLLT,nccs_efile,3866,0,0.0,0,source_native,OFENWIBSRLLT
gt__OFENWIBSRLLT,nccs_postcard,3461,0,0.0,0,source_native,OFENWIBSRLLT
gt__OFFICERNAME,givingtuesday_datamart,4381,1942,0.44327779045879934,1148,source_native,OFFICERNAME
gt__OFFICERNAME,nccs_bmf,29793,0,0.0,0,source_native,OFFICERNAME
gt__OFFICERNAME,nccs_efile,3866,0,0.0,0,source_native,OFFICERNAME
gt__OFFICERNAME,nccs_postcard,3461,0,0.0,0,source_native,OFFICERNAME
gt__OFFICERSIGNDATE,givingtuesday_datamart,4381,1942,0.44327779045879934,618,source_native,OFFICERSIGNDATE
gt__OFFICERSIGNDATE,nccs_bmf,29793,0,0.0,0,source_native,OFFICERSIGNDATE
gt__OFFICERSIGNDATE,nccs_efile,3866,0,0.0,0,source_native,OFFICERSIGNDATE
gt__OFFICERSIGNDATE,nccs_postcard,3461,0,0.0,0,source_native,OFFICERSIGNDATE
gt__OFFICERTITLE,givingtuesday_datamart,4381,1942,0.44327779045879934,189,source_native,OFFICERTITLE
gt__OFFICERTITLE,nccs_bmf,29793,0,0.0,0,source_native,OFFICERTITLE
gt__OFFICERTITLE,nccs_efile,3866,0,0.0,0,source_native,OFFICERTITLE
gt__OFFICERTITLE,nccs_postcard,3461,0,0.0,0,source_native,OFFICERTITLE
gt__OFFIEXPETOTA,givingtuesday_datamart,4381,2154,0.4916685688199041,1954,source_native,OFFIEXPETOTA
gt__OFFIEXPETOTA,nccs_bmf,29793,0,0.0,0,source_native,OFFIEXPETOTA
gt__OFFIEXPETOTA,nccs_efile,3866,0,0.0,0,source_native,OFFIEXPETOTA
gt__OFFIEXPETOTA,nccs_postcard,3461,0,0.0,0,source_native,OFFIEXPETOTA
gt__OPERATHOSPIT,givingtuesday_datamart,4381,2439,0.5567222095412007,4,source_native,OPERATHOSPIT
gt__OPERATHOSPIT,nccs_bmf,29793,0,0.0,0,source_native,OPERATHOSPIT
gt__OPERATHOSPIT,nccs_efile,3866,0,0.0,0,source_native,OPERATHOSPIT
gt__OPERATHOSPIT,nccs_postcard,3461,0,0.0,0,source_native,OPERATHOSPIT
gt__OPERATSCHOOL,givingtuesday_datamart,4381,1097,0.2503994521798676,4,source_native,OPERATSCHOOL
gt__OPERATSCHOOL,nccs_bmf,29793,0,0.0,0,source_native,OPERATSCHOOL
gt__OPERATSCHOOL,nccs_efile,3866,0,0.0,0,source_native,OPERATSCHOOL
gt__OPERATSCHOOL,nccs_postcard,3461,0,0.0,0,source_native,OPERATSCHOOL
gt__ORGADISSETCT,givingtuesday_datamart,4381,1430,0.3264094955489614,4,source_native,ORGADISSETCT
gt__ORGADISSETCT,nccs_bmf,29793,0,0.0,0,source_native,ORGADISSETCT
gt__ORGADISSETCT,nccs_efile,3866,0,0.0,0,source_native,ORGADISSETCT
gt__ORGADISSETCT,nccs_postcard,3461,0,0.0,0,source_native,ORGADISSETCT
gt__ORGANIZATION,givingtuesday_datamart,4381,875,0.19972608993380506,1,source_native,ORGANIZATION
gt__ORGANIZATION,nccs_bmf,29793,0,0.0,0,source_native,ORGANIZATION
gt__ORGANIZATION,nccs_efile,3866,0,0.0,0,source_native,ORGANIZATION
gt__ORGANIZATION,nccs_postcard,3461,0,0.0,0,source_native,ORGANIZATION
gt__ORGANIZATION1,givingtuesday_datamart,4381,0,0.0,0,source_native,ORGANIZATION1
gt__ORGANIZATION1,nccs_bmf,29793,0,0.0,0,source_native,ORGANIZATION1
gt__ORGANIZATION1,nccs_efile,3866,0,0.0,0,source_native,ORGANIZATION1
gt__ORGANIZATION1,nccs_postcard,3461,0,0.0,0,source_native,ORGANIZATION1
gt__ORGANIZATION3,givingtuesday_datamart,4381,2994,0.683405615156357,1,source_native,ORGANIZATION3
gt__ORGANIZATION3,nccs_bmf,29793,0,0.0,0,source_native,ORGANIZATION3
gt__ORGANIZATION3,nccs_efile,3866,0,0.0,0,source_native,ORGANIZATION3
gt__ORGANIZATION3,nccs_postcard,3461,0,0.0,0,source_native,ORGANIZATION3
gt__ORGANIZATION7,givingtuesday_datamart,4381,0,0.0,0,source_native,ORGANIZATION7
gt__ORGANIZATION7,nccs_bmf,29793,0,0.0,0,source_native,ORGANIZATION7
gt__ORGANIZATION7,nccs_efile,3866,0,0.0,0,source_native,ORGANIZATION7
gt__ORGANIZATION7,nccs_postcard,3461,0,0.0,0,source_native,ORGANIZATION7
gt__ORHAUBBII,givingtuesday_datamart,4381,1430,0.3264094955489614,4,source_native,ORHAUBBII
gt__ORHAUBBII,nccs_bmf,29793,0,0.0,0,source_native,ORHAUBBII
gt__ORHAUBBII,nccs_efile,3866,0,0.0,0,source_native,ORHAUBBII
gt__ORHAUBBII,nccs_postcard,3461,0,0.0,0,source_native,ORHAUBBII
gt__ORNOPFFIINND,givingtuesday_datamart,4381,0,0.0,0,source_native,ORNOPFFIINND
gt__ORNOPFFIINND,nccs_bmf,29793,0,0.0,0,source_native,ORNOPFFIINND
gt__ORNOPFFIINND,nccs_efile,3866,0,0.0,0,source_native,ORNOPFFIINND
gt__ORNOPFFIINND,nccs_postcard,3461,0,0.0,0,source_native,ORNOPFFIINND
gt__OTCHINNEASSS,givingtuesday_datamart,4381,525,0.11983565396028303,187,source_native,OTCHINNEASSS
gt__OTCHINNEASSS,nccs_bmf,29793,0,0.0,0,source_native,OTCHINNEASSS
gt__OTCHINNEASSS,nccs_efile,3866,0,0.0,0,source_native,OTCHINNEASSS
gt__OTCHINNEASSS,nccs_postcard,3461,0,0.0,0,source_native,OTCHINNEASSS
gt__OTHEEXPEDESC,givingtuesday_datamart,4381,0,0.0,0,source_native,OTHEEXPEDESC
gt__OTHEEXPEDESC,nccs_bmf,29793,0,0.0,0,source_native,OTHEEXPEDESC
gt__OTHEEXPEDESC,nccs_efile,3866,0,0.0,0,source_native,OTHEEXPEDESC
gt__OTHEEXPEDESC,nccs_postcard,3461,0,0.0,0,source_native,OTHEEXPEDESC
gt__OTHEEXPETOTA,givingtuesday_datamart,4381,1304,0.2976489385984935,1242,source_native,OTHEEXPETOTA
gt__OTHEEXPETOTA,nccs_bmf,29793,0,0.0,0,source_native,OTHEEXPETOTA
gt__OTHEEXPETOTA,nccs_efile,3866,0,0.0,0,source_native,OTHEEXPETOTA
gt__OTHEEXPETOTA,nccs_postcard,3461,0,0.0,0,source_native,OTHEEXPETOTA
gt__OTHEMPBENTOT,givingtuesday_datamart,4381,1404,0.32047477744807124,1003,source_native,OTHEMPBENTOT
gt__OTHEMPBENTOT,nccs_bmf,29793,0,0.0,0,source_native,OTHEMPBENTOT
gt__OTHEMPBENTOT,nccs_efile,3866,0,0.0,0,source_native,OTHEMPBENTOT
gt__OTHEMPBENTOT,nccs_postcard,3461,0,0.0,0,source_native,OTHEMPBENTOT
gt__OTHEREVETOTA,givingtuesday_datamart,4381,481,0.10979228486646884,276,source_native,OTHEREVETOTA
gt__OTHEREVETOTA,nccs_bmf,29793,0,0.0,0,source_native,OTHEREVETOTA
gt__OTHEREVETOTA,nccs_efile,3866,0,0.0,0,source_native,OTHEREVETOTA
gt__OTHEREVETOTA,nccs_postcard,3461,0,0.0,0,source_native,OTHEREVETOTA
gt__OTHSALWAGTOT,givingtuesday_datamart,4381,1852,0.4227345354941794,1593,source_native,OTHSALWAGTOT
gt__OTHSALWAGTOT,nccs_bmf,29793,0,0.0,0,source_native,OTHSALWAGTOT
gt__OTHSALWAGTOT,nccs_efile,3866,0,0.0,0,source_native,OTHSALWAGTOT
gt__OTHSALWAGTOT,nccs_postcard,3461,0,0.0,0,source_native,OTHSALWAGTOT
gt__PAYMTOAFAFFI,givingtuesday_datamart,4381,671,0.1531613786806665,103,source_native,PAYMTOAFAFFI
gt__PAYMTOAFAFFI,nccs_bmf,29793,0,0.0,0,source_native,PAYMTOAFAFFI
gt__PAYMTOAFAFFI,nccs_efile,3866,0,0.0,0,source_native,PAYMTOAFAFFI
gt__PAYMTOAFAFFI,nccs_postcard,3461,0,0.0,0,source_native,PAYMTOAFAFFI
gt__PAYRTAXETOTA,givingtuesday_datamart,4381,1815,0.41428897511983565,1572,source_native,PAYRTAXETOTA
gt__PAYRTAXETOTA,nccs_bmf,29793,0,0.0,0,source_native,PAYRTAXETOTA
gt__PAYRTAXETOTA,nccs_efile,3866,0,0.0,0,source_native,PAYRTAXETOTA
gt__PAYRTAXETOTA,nccs_postcard,3461,0,0.0,0,source_native,PAYRTAXETOTA
gt__PENPLACONTOT,givingtuesday_datamart,4381,1125,0.2567906870577494,619,source_native,PENPLACONTOT
gt__PENPLACONTOT,nccs_bmf,29793,0,0.0,0,source_native,PENPLACONTOT
gt__PENPLACONTOT,nccs_efile,3866,0,0.0,0,source_native,PENPLACONTOT
gt__PENPLACONTOT,nccs_postcard,3461,0,0.0,0,source_native,PENPLACONTOT
gt__PFSTSAIND,givingtuesday_datamart,4381,0,0.0,0,source_native,PFSTSAIND
gt__PFSTSAIND,nccs_bmf,29793,0,0.0,0,source_native,PFSTSAIND
gt__PFSTSAIND,nccs_efile,3866,0,0.0,0,source_native,PFSTSAIND
gt__PFSTSAIND,nccs_postcard,3461,0,0.0,0,source_native,PFSTSAIND
gt__PREPAREDATE,givingtuesday_datamart,4381,1134,0.2588450125542114,495,source_native,PREPAREDATE
gt__PREPAREDATE,nccs_bmf,29793,0,0.0,0,source_native,PREPAREDATE
gt__PREPAREDATE,nccs_efile,3866,0,0.0,0,source_native,PREPAREDATE
gt__PREPAREDATE,nccs_postcard,3461,0,0.0,0,source_native,PREPAREDATE
gt__PREPARENAME,givingtuesday_datamart,4381,1565,0.35722437799589135,503,source_native,PREPARENAME
gt__PREPARENAME,nccs_bmf,29793,0,0.0,0,source_native,PREPARENAME
gt__PREPARENAME,nccs_efile,3866,0,0.0,0,source_native,PREPARENAME
gt__PREPARENAME,nccs_postcard,3461,0,0.0,0,source_native,PREPARENAME
gt__PRIEXCBENTRA,givingtuesday_datamart,4381,2016,0.4601689112074869,2,source_native,PRIEXCBENTRA
gt__PRIEXCBENTRA,nccs_bmf,29793,0,0.0,0,source_native,PRIEXCBENTRA
gt__PRIEXCBENTRA,nccs_efile,3866,0,0.0,0,source_native,PRIEXCBENTRA
gt__PRIEXCBENTRA,nccs_postcard,3461,0,0.0,0,source_native,PRIEXCBENTRA
gt__PRIMEXEMPURP,givingtuesday_datamart,4381,1430,0.3264094955489614,840,source_native,PRIMEXEMPURP
gt__PRIMEXEMPURP,nccs_bmf,29793,0,0.0,0,source_native,PRIMEXEMPURP
gt__PRIMEXEMPURP,nccs_efile,3866,0,0.0,0,source_native,PRIMEXEMPURP
gt__PRIMEXEMPURP,nccs_postcard,3461,0,0.0,0,source_native,PRIMEXEMPURP
gt__PRNAEOY,givingtuesday_datamart,4381,0,0.0,0,source_native,PRNAEOY
gt__PRNAEOY,nccs_bmf,29793,0,0.0,0,source_native,PRNAEOY
gt__PRNAEOY,nccs_efile,3866,0,0.0,0,source_native,PRNAEOY
gt__PRNAEOY,nccs_postcard,3461,0,0.0,0,source_native,PRNAEOY
gt__PROGSERVEXPE,givingtuesday_datamart,4381,2328,0.5313855284181693,2150,source_native,PROGSERVEXPE
gt__PROGSERVEXPE,nccs_bmf,29793,0,0.0,0,source_native,PROGSERVEXPE
gt__PROGSERVEXPE,nccs_efile,3866,0,0.0,0,source_native,PROGSERVEXPE
gt__PROGSERVEXPE,nccs_postcard,3461,0,0.0,0,source_native,PROGSERVEXPE
gt__PROGSERVREVE,givingtuesday_datamart,4381,770,0.17575895914174847,530,source_native,PROGSERVREVE
gt__PROGSERVREVE,nccs_bmf,29793,0,0.0,0,source_native,PROGSERVREVE
gt__PROGSERVREVE,nccs_efile,3866,0,0.0,0,source_native,PROGSERVREVE
gt__PROGSERVREVE,nccs_postcard,3461,0,0.0,0,source_native,PROGSERVREVE
gt__PROPFODAOFRU,givingtuesday_datamart,4381,25,0.0057064597123944304,19,source_native,PROPFODAOFRU
gt__PROPFODAOFRU,nccs_bmf,29793,0,0.0,0,source_native,PROPFODAOFRU
gt__PROPFODAOFRU,nccs_efile,3866,0,0.0,0,source_native,PROPFODAOFRU
gt__PROPFODAOFRU,nccs_postcard,3461,0,0.0,0,source_native,PROPFODAOFRU
gt__RELATEORGANI,givingtuesday_datamart,4381,245,0.05592330518146542,130,source_native,RELATEORGANI
gt__RELATEORGANI,nccs_bmf,29793,0,0.0,0,source_native,RELATEORGANI
gt__RELATEORGANI,nccs_efile,3866,0,0.0,0,source_native,RELATEORGANI
gt__RELATEORGANI,nccs_postcard,3461,0,0.0,0,source_native,RELATEORGANI
gt__RELORGCTRENT,givingtuesday_datamart,4381,1430,0.3264094955489614,2,source_native,RELORGCTRENT
gt__RELORGCTRENT,nccs_bmf,29793,0,0.0,0,source_native,RELORGCTRENT
gt__RELORGCTRENT,nccs_efile,3866,0,0.0,0,source_native,RELORGCTRENT
gt__RELORGCTRENT,nccs_postcard,3461,0,0.0,0,source_native,RELORGCTRENT
gt__RELORGSECORG,givingtuesday_datamart,4381,40,0.00913033553983109,1,source_native,RELORGSECORG
gt__RELORGSECORG,nccs_bmf,29793,0,0.0,0,source_native,RELORGSECORG
gt__RELORGSECORG,nccs_efile,3866,0,0.0,0,source_native,RELORGSECORG
gt__RELORGSECORG,nccs_postcard,3461,0,0.0,0,source_native,RELORGSECORG
gt__RETURNTYPE,givingtuesday_datamart,4381,4381,1.0,3,source_native,RETURNTYPE
gt__RETURNTYPE,nccs_bmf,29793,0,0.0,0,source_native,RETURNTYPE
gt__RETURNTYPE,nccs_efile,3866,0,0.0,0,source_native,RETURNTYPE
gt__RETURNTYPE,nccs_postcard,3461,0,0.0,0,source_native,RETURNTYPE
gt__SAOTCOEMBEEN,givingtuesday_datamart,4381,611,0.1394658753709199,442,source_native,SAOTCOEMBEEN
gt__SAOTCOEMBEEN,nccs_bmf,29793,0,0.0,0,source_native,SAOTCOEMBEEN
gt__SAOTCOEMBEEN,nccs_efile,3866,0,0.0,0,source_native,SAOTCOEMBEEN
gt__SAOTCOEMBEEN,nccs_postcard,3461,0,0.0,0,source_native,SAOTCOEMBEEN
gt__SIASIRAALINE1.0,givingtuesday_datamart,4381,5,0.0011412919424788862,3,source_native,SIASIRAALINE1.0
gt__SIASIRAALINE1.0,nccs_bmf,29793,0,0.0,0,source_native,SIASIRAALINE1.0
gt__SIASIRAALINE1.0,nccs_efile,3866,0,0.0,0,source_native,SIASIRAALINE1.0
gt__SIASIRAALINE1.0,nccs_postcard,3461,0,0.0,0,source_native,SIASIRAALINE1.0
gt__SIASIRAALINE1.1,givingtuesday_datamart,4381,5,0.0011412919424788862,3,source_native,SIASIRAALINE1.1
gt__SIASIRAALINE1.1,nccs_bmf,29793,0,0.0,0,source_native,SIASIRAALINE1.1
gt__SIASIRAALINE1.1,nccs_efile,3866,0,0.0,0,source_native,SIASIRAALINE1.1
gt__SIASIRAALINE1.1,nccs_postcard,3461,0,0.0,0,source_native,SIASIRAALINE1.1
gt__SIASIRAALINE2,givingtuesday_datamart,4381,7,0.0015978087194704405,5,source_native,SIASIRAALINE2
gt__SIASIRAALINE2,nccs_bmf,29793,0,0.0,0,source_native,SIASIRAALINE2
gt__SIASIRAALINE2,nccs_efile,3866,0,0.0,0,source_native,SIASIRAALINE2
gt__SIASIRAALINE2,nccs_postcard,3461,0,0.0,0,source_native,SIASIRAALINE2
gt__SIASIRACITY.0,givingtuesday_datamart,4381,5,0.0011412919424788862,3,source_native,SIASIRACITY.0
gt__SIASIRACITY.0,nccs_bmf,29793,0,0.0,0,source_native,SIASIRACITY.0
gt__SIASIRACITY.0,nccs_efile,3866,0,0.0,0,source_native,SIASIRACITY.0
gt__SIASIRACITY.0,nccs_postcard,3461,0,0.0,0,source_native,SIASIRACITY.0
gt__SIASIRACITY.1,givingtuesday_datamart,4381,5,0.0011412919424788862,3,source_native,SIASIRACITY.1
gt__SIASIRACITY.1,nccs_bmf,29793,0,0.0,0,source_native,SIASIRACITY.1
gt__SIASIRACITY.1,nccs_efile,3866,0,0.0,0,source_native,SIASIRACITY.1
gt__SIASIRACITY.1,nccs_postcard,3461,0,0.0,0,source_native,SIASIRACITY.1
gt__SIASIRASTATE.0,givingtuesday_datamart,4381,5,0.0011412919424788862,2,source_native,SIASIRASTATE.0
gt__SIASIRASTATE.0,nccs_bmf,29793,0,0.0,0,source_native,SIASIRASTATE.0
gt__SIASIRASTATE.0,nccs_efile,3866,0,0.0,0,source_native,SIASIRASTATE.0
gt__SIASIRASTATE.0,nccs_postcard,3461,0,0.0,0,source_native,SIASIRASTATE.0
gt__SIASIRASTATE.1,givingtuesday_datamart,4381,5,0.0011412919424788862,2,source_native,SIASIRASTATE.1
gt__SIASIRASTATE.1,nccs_bmf,29793,0,0.0,0,source_native,SIASIRASTATE.1
gt__SIASIRASTATE.1,nccs_efile,3866,0,0.0,0,source_native,SIASIRASTATE.1
gt__SIASIRASTATE.1,nccs_postcard,3461,0,0.0,0,source_native,SIASIRASTATE.1
gt__SIASIRAZIPCO.0,givingtuesday_datamart,4381,5,0.0011412919424788862,3,source_native,SIASIRAZIPCO.0
gt__SIASIRAZIPCO.0,nccs_bmf,29793,0,0.0,0,source_native,SIASIRAZIPCO.0
gt__SIASIRAZIPCO.0,nccs_efile,3866,0,0.0,0,source_native,SIASIRAZIPCO.0
gt__SIASIRAZIPCO.0,nccs_postcard,3461,0,0.0,0,source_native,SIASIRAZIPCO.0
gt__SIASIRAZIPCO.1,givingtuesday_datamart,4381,5,0.0011412919424788862,3,source_native,SIASIRAZIPCO.1
gt__SIASIRAZIPCO.1,nccs_bmf,29793,0,0.0,0,source_native,SIASIRAZIPCO.1
gt__SIASIRAZIPCO.1,nccs_efile,3866,0,0.0,0,source_native,SIASIRAZIPCO.1
gt__SIASIRAZIPCO.1,nccs_postcard,3461,0,0.0,0,source_native,SIASIRAZIPCO.1
gt__SIASIREADDRE,givingtuesday_datamart,4381,47,0.01072814425930153,30,source_native,SIASIREADDRE
gt__SIASIREADDRE,nccs_bmf,29793,0,0.0,0,source_native,SIASIREADDRE
gt__SIASIREADDRE,nccs_efile,3866,0,0.0,0,source_native,SIASIREADDRE
gt__SIASIREADDRE,nccs_postcard,3461,0,0.0,0,source_native,SIASIREADDRE
gt__SIASIRNAME.0,givingtuesday_datamart,4381,5,0.0011412919424788862,3,source_native,SIASIRNAME.0
gt__SIASIRNAME.0,nccs_bmf,29793,0,0.0,0,source_native,SIASIRNAME.0
gt__SIASIRNAME.0,nccs_efile,3866,0,0.0,0,source_native,SIASIRNAME.0
gt__SIASIRNAME.0,nccs_postcard,3461,0,0.0,0,source_native,SIASIRNAME.0
gt__SIASIRNAME.1,givingtuesday_datamart,4381,5,0.0011412919424788862,3,source_native,SIASIRNAME.1
gt__SIASIRNAME.1,nccs_bmf,29793,0,0.0,0,source_native,SIASIRNAME.1
gt__SIASIRNAME.1,nccs_efile,3866,0,0.0,0,source_native,SIASIRNAME.1
gt__SIASIRNAME.1,nccs_postcard,3461,0,0.0,0,source_native,SIASIRNAME.1
gt__SIASIRPNUMBE.0,givingtuesday_datamart,4381,5,0.0011412919424788862,3,source_native,SIASIRPNUMBE.0
gt__SIASIRPNUMBE.0,nccs_bmf,29793,0,0.0,0,source_native,SIASIRPNUMBE.0
gt__SIASIRPNUMBE.0,nccs_efile,3866,0,0.0,0,source_native,SIASIRPNUMBE.0
gt__SIASIRPNUMBE.0,nccs_postcard,3461,0,0.0,0,source_native,SIASIRPNUMBE.0
gt__SIASIRPNUMBE.1,givingtuesday_datamart,4381,5,0.0011412919424788862,3,source_native,SIASIRPNUMBE.1
gt__SIASIRPNUMBE.1,nccs_bmf,29793,0,0.0,0,source_native,SIASIRPNUMBE.1
gt__SIASIRPNUMBE.1,nccs_efile,3866,0,0.0,0,source_native,SIASIRPNUMBE.1
gt__SIASIRPNUMBE.1,nccs_postcard,3461,0,0.0,0,source_native,SIASIRPNUMBE.1
gt__SPECASSITOTA,givingtuesday_datamart,4381,471,0.10750970098151107,363,source_native,SPECASSITOTA
gt__SPECASSITOTA,nccs_bmf,29793,0,0.0,0,source_native,SPECASSITOTA
gt__SPECASSITOTA,nccs_efile,3866,0,0.0,0,source_native,SPECASSITOTA
gt__SPECASSITOTA,nccs_postcard,3461,0,0.0,0,source_native,SPECASSITOTA
gt__SPECCONDDESC,givingtuesday_datamart,4381,27,0.0061629764893859846,15,source_native,SPECCONDDESC
gt__SPECCONDDESC,nccs_bmf,29793,0,0.0,0,source_native,SPECCONDDESC
gt__SPECCONDDESC,nccs_efile,3866,0,0.0,0,source_native,SPECCONDDESC
gt__SPECCONDDESC,nccs_postcard,3461,0,0.0,0,source_native,SPECCONDDESC
gt__SPEVNEINLOOS,givingtuesday_datamart,4381,635,0.14494407669481854,366,source_native,SPEVNEINLOOS
gt__SPEVNEINLOOS,nccs_bmf,29793,0,0.0,0,source_native,SPEVNEINLOOS
gt__SPEVNEINLOOS,nccs_efile,3866,0,0.0,0,source_native,SPEVNEINLOOS
gt__SPEVNEINLOOS,nccs_postcard,3461,0,0.0,0,source_native,SPEVNEINLOOS
gt__SPRIAOPRITOT,givingtuesday_datamart,4381,15,0.003423875827436658,2,source_native,SPRIAOPRITOT
gt__SPRIAOPRITOT,nccs_bmf,29793,0,0.0,0,source_native,SPRIAOPRITOT
gt__SPRIAOPRITOT,nccs_efile,3866,0,0.0,0,source_native,SPRIAOPRITOT
gt__SPRIAOPRITOT,nccs_postcard,3461,0,0.0,0,source_native,SPRIAOPRITOT
gt__SRAALIASSETS,givingtuesday_datamart,4381,507,0.11572700296735905,4,source_native,SRAALIASSETS
gt__SRAALIASSETS,nccs_bmf,29793,0,0.0,0,source_native,SRAALIASSETS
gt__SRAALIASSETS,nccs_efile,3866,0,0.0,0,source_native,SRAALIASSETS
gt__SRAALIASSETS,nccs_postcard,3461,0,0.0,0,source_native,SRAALIASSETS
gt__SRAANPREPORT,givingtuesday_datamart,4381,505,0.11527048619036749,4,source_native,SRAANPREPORT
gt__SRAANPREPORT,nccs_bmf,29793,0,0.0,0,source_native,SRAANPREPORT
gt__SRAANPREPORT,nccs_efile,3866,0,0.0,0,source_native,SRAANPREPORT
gt__SRAANPREPORT,nccs_postcard,3461,0,0.0,0,source_native,SRAANPREPORT
gt__SRACTAOBYLAW,givingtuesday_datamart,4381,505,0.11527048619036749,4,source_native,SRACTAOBYLAW
gt__SRACTAOBYLAW,nccs_bmf,29793,0,0.0,0,source_native,SRACTAOBYLAW
gt__SRACTAOBYLAW,nccs_efile,3866,0,0.0,0,source_native,SRACTAOBYLAW
gt__SRACTAOBYLAW,nccs_postcard,3461,0,0.0,0,source_native,SRACTAOBYLAW
gt__SRACWPIRQR,givingtuesday_datamart,4381,512,0.11686829490983794,4,source_native,SRACWPIRQR
gt__SRACWPIRQR,nccs_bmf,29793,0,0.0,0,source_native,SRACWPIRQR
gt__SRACWPIRQR,nccs_efile,3866,0,0.0,0,source_native,SRACWPIRQR
gt__SRACWPIRQR,nccs_postcard,3461,0,0.0,0,source_native,SRACWPIRQR
gt__SRAFPOLFILED,givingtuesday_datamart,4381,504,0.11504222780187172,2,source_native,SRAFPOLFILED
gt__SRAFPOLFILED,nccs_bmf,29793,0,0.0,0,source_native,SRAFPOLFILED
gt__SRAFPOLFILED,nccs_efile,3866,0,0.0,0,source_native,SRAFPOLFILED
gt__SRAFPOLFILED,nccs_postcard,3461,0,0.0,0,source_native,SRAFPOLFILED
gt__SRAUBIOVER100,givingtuesday_datamart,4381,505,0.11527048619036749,4,source_native,SRAUBIOVER100
gt__SRAUBIOVER100,nccs_bmf,29793,0,0.0,0,source_native,SRAUBIOVER100
gt__SRAUBIOVER100,nccs_efile,3866,0,0.0,0,source_native,SRAUBIOVER100
gt__SRAUBIOVER100,nccs_postcard,3461,0,0.0,0,source_native,SRAUBIOVER100
gt__STCIEOY,givingtuesday_datamart,4381,1726,0.39397397854371147,1486,source_native,STCIEOY
gt__STCIEOY,nccs_bmf,29793,0,0.0,0,source_native,STCIEOY
gt__STCIEOY,nccs_efile,3866,0,0.0,0,source_native,STCIEOY
gt__STCIEOY,nccs_postcard,3461,0,0.0,0,source_native,STCIEOY
gt__STREACAPINCO,givingtuesday_datamart,4381,504,0.11504222780187172,4,source_native,STREACAPINCO
gt__STREACAPINCO,nccs_bmf,29793,0,0.0,0,source_native,STREACAPINCO
gt__STREACAPINCO,nccs_efile,3866,0,0.0,0,source_native,STREACAPINCO
gt__STREACAPINCO,nccs_postcard,3461,0,0.0,0,source_native,STREACAPINCO
gt__STREACBUHOOL,givingtuesday_datamart,4381,500,0.11412919424788862,4,source_native,STREACBUHOOL
gt__STREACBUHOOL,nccs_bmf,29793,0,0.0,0,source_native,STREACBUHOOL
gt__STREACBUHOOL,nccs_efile,3866,0,0.0,0,source_native,STREACBUHOOL
gt__STREACBUHOOL,nccs_postcard,3461,0,0.0,0,source_native,STREACBUHOOL
gt__STREACGRTOIN,givingtuesday_datamart,4381,504,0.11504222780187172,4,source_native,STREACGRTOIN
gt__STREACGRTOIN,nccs_bmf,29793,0,0.0,0,source_native,STREACGRTOIN
gt__STREACGRTOIN,nccs_efile,3866,0,0.0,0,source_native,STREACGRTOIN
gt__STREACGRTOIN,nccs_postcard,3461,0,0.0,0,source_native,STREACGRTOIN
gt__STREACGRTOOR,givingtuesday_datamart,4381,504,0.11504222780187172,4,source_native,STREACGRTOOR
gt__STREACGRTOOR,nccs_bmf,29793,0,0.0,0,source_native,STREACGRTOOR
gt__STREACGRTOOR,nccs_efile,3866,0,0.0,0,source_native,STREACGRTOOR
gt__STREACGRTOOR,nccs_postcard,3461,0,0.0,0,source_native,STREACGRTOOR
gt__STREACINELLE,givingtuesday_datamart,4381,504,0.11504222780187172,2,source_native,STREACINELLE
gt__STREACINELLE,nccs_bmf,29793,0,0.0,0,source_native,STREACINELLE
gt__STREACINELLE,nccs_efile,3866,0,0.0,0,source_native,STREACINELLE
gt__STREACINELLE,nccs_postcard,3461,0,0.0,0,source_native,STREACINELLE
gt__STREACINLEEG,givingtuesday_datamart,4381,504,0.11504222780187172,2,source_native,STREACINLEEG
gt__STREACINLEEG,nccs_bmf,29793,0,0.0,0,source_native,STREACINLEEG
gt__STREACINLEEG,nccs_efile,3866,0,0.0,0,source_native,STREACINLEEG
gt__STREACINLEEG,nccs_postcard,3461,0,0.0,0,source_native,STREACINLEEG
gt__STREACJEINNV,givingtuesday_datamart,4381,501,0.11435745263638439,2,source_native,STREACJEINNV
gt__STREACJEINNV,nccs_bmf,29793,0,0.0,0,source_native,STREACJEINNV
gt__STREACJEINNV,nccs_efile,3866,0,0.0,0,source_native,STREACJEINNV
gt__STREACJEINNV,nccs_postcard,3461,0,0.0,0,source_native,STREACJEINNV
gt__STREACLEPOAC,givingtuesday_datamart,4381,504,0.11504222780187172,2,source_native,STREACLEPOAC
gt__STREACLEPOAC,nccs_bmf,29793,0,0.0,0,source_native,STREACLEPOAC
gt__STREACLEPOAC,nccs_efile,3866,0,0.0,0,source_native,STREACLEPOAC
gt__STREACLEPOAC,nccs_postcard,3461,0,0.0,0,source_native,STREACLEPOAC
gt__STREACMOTHSP,givingtuesday_datamart,4381,503,0.11481396941337595,2,source_native,STREACMOTHSP
gt__STREACMOTHSP,nccs_bmf,29793,0,0.0,0,source_native,STREACMOTHSP
gt__STREACMOTHSP,nccs_efile,3866,0,0.0,0,source_native,STREACMOTHSP
